date, rr, since start
2021-01-11 13:31:12 +0000, 975, 152092
2021-01-11 13:31:13 +0000, 950, 153042
2021-01-11 13:31:14 +0000, 1024, 154066
2021-01-11 13:31:15 +0000, 1098, 155164
2021-01-11 13:31:16 +0000, 1130, 156294
2021-01-11 13:31:17 +0000, 1057, 157351
2021-01-11 13:31:18 +0000, 1040, 158391
2021-01-11 13:31:19 +0000, 1098, 159489
2021-01-11 13:31:20 +0000, 1155, 160644
2021-01-11 13:31:21 +0000, 1139, 161783
2021-01-11 13:31:22 +0000, 1049, 162832
2021-01-11 13:31:23 +0000, 1040, 163872
2021-01-11 13:31:25 +0000, 1081, 164953
2021-01-11 13:31:26 +0000, 1163, 166116
2021-01-11 13:31:27 +0000, 1106, 167222
2021-01-11 13:31:28 +0000, 1040, 168262
2021-01-11 13:31:29 +0000, 1057, 169319
2021-01-11 13:31:30 +0000, 1139, 170458
2021-01-11 13:31:31 +0000, 1180, 171638
2021-01-11 13:31:32 +0000, 1098, 172736
2021-01-11 13:31:33 +0000, 1057, 173793
2021-01-11 13:31:34 +0000, 1106, 174899
2021-01-11 13:31:35 +0000, 1155, 176054
2021-01-11 13:31:36 +0000, 1139, 177193
2021-01-11 13:31:38 +0000, 1081, 178274
2021-01-11 13:31:39 +0000, 1040, 179314
2021-01-11 13:31:40 +0000, 1057, 180371
2021-01-11 13:31:41 +0000, 1122, 181493
2021-01-11 13:31:42 +0000, 1155, 182648
2021-01-11 13:31:43 +0000, 1073, 183721
2021-01-11 13:31:44 +0000, 1073, 184794
2021-01-11 13:31:45 +0000, 1090, 185884
2021-01-11 13:31:46 +0000, 1122, 187006
2021-01-11 13:31:47 +0000, 1114, 188120
2021-01-11 13:31:48 +0000, 1040, 189160
2021-01-11 13:31:49 +0000, 1049, 190209
2021-01-11 13:31:50 +0000, 1098, 191307
2021-01-11 13:31:51 +0000, 1147, 192454
2021-01-11 13:31:52 +0000, 1073, 193527
2021-01-11 13:31:53 +0000, 1065, 194592
2021-01-11 13:31:55 +0000, 1106, 195698
2021-01-11 13:31:56 +0000, 1188, 196886
2021-01-11 13:31:57 +0000, 1180, 198066
2021-01-11 13:31:58 +0000, 1073, 199139
2021-01-11 13:31:59 +0000, 1057, 200196
2021-01-11 13:32:00 +0000, 1057, 201253
2021-01-11 13:32:01 +0000, 1090, 202343
2021-01-11 13:32:02 +0000, 1073, 203416
2021-01-11 13:32:03 +0000, 1040, 204456
2021-01-11 13:32:04 +0000, 1090, 205546
2021-01-11 13:32:05 +0000, 1171, 206717
2021-01-11 13:32:06 +0000, 1180, 207897
2021-01-11 13:32:07 +0000, 1081, 208978
2021-01-11 13:32:09 +0000, 1065, 210043
2021-01-11 13:32:10 +0000, 1106, 211149
2021-01-11 13:32:11 +0000, 1122, 212271
2021-01-11 13:32:12 +0000, 1065, 213336
2021-01-11 13:32:13 +0000, 1024, 214360
2021-01-11 13:32:14 +0000, 1106, 215466
2021-01-11 13:32:15 +0000, 1098, 216564
2021-01-11 13:32:16 +0000, 893, 217457
2021-01-11 13:32:17 +0000, 868, 218325
2021-01-11 13:32:17 +0000, 827, 219152
2021-01-11 13:32:18 +0000, 844, 219996
2021-01-11 13:32:19 +0000, 958, 220954
2021-01-11 13:32:20 +0000, 1032, 221986
2021-01-11 13:32:21 +0000, 1016, 223002
2021-01-11 13:32:22 +0000, 1016, 224018
2021-01-11 13:32:23 +0000, 983, 225001
2021-01-11 13:32:24 +0000, 901, 225902
2021-01-11 13:32:25 +0000, 811, 226713
2021-01-11 13:32:26 +0000, 786, 227499
2021-01-11 13:32:26 +0000, 786, 228285
2021-01-11 13:32:27 +0000, 745, 229030
2021-01-11 13:32:28 +0000, 877, 229907
2021-01-11 13:32:29 +0000, 983, 230890
2021-01-11 13:32:30 +0000, 1008, 231898
2021-01-11 13:32:31 +0000, 1024, 232922
2021-01-11 13:32:32 +0000, 975, 233897
2021-01-11 13:32:33 +0000, 950, 234847
2021-01-11 13:32:34 +0000, 967, 235814
2021-01-11 13:32:35 +0000, 877, 236691
2021-01-11 13:32:35 +0000, 803, 237494
2021-01-11 13:32:36 +0000, 778, 238272
2021-01-11 13:32:37 +0000, 860, 239132
2021-01-11 13:32:38 +0000, 1032, 240164
2021-01-11 13:32:39 +0000, 1090, 241254
2021-01-11 13:32:40 +0000, 1098, 242352
2021-01-11 13:32:41 +0000, 1081, 243433
2021-01-11 13:32:42 +0000, 1024, 244457
2021-01-11 13:32:43 +0000, 983, 245440
2021-01-11 13:32:44 +0000, 901, 246341
2021-01-11 13:32:45 +0000, 803, 247144
2021-01-11 13:32:47 +0000, 795, 247939
2021-01-11 13:32:48 +0000, 983, 248922
2021-01-11 13:32:49 +0000, 1106, 250028
2021-01-11 13:32:50 +0000, 1098, 251126
2021-01-11 13:32:51 +0000, 1106, 252232
2021-01-11 13:32:52 +0000, 1114, 253346
2021-01-11 13:32:53 +0000, 1090, 254436
2021-01-11 13:32:54 +0000, 1032, 255468
2021-01-11 13:32:55 +0000, 950, 256418
2021-01-11 13:32:56 +0000, 836, 257254
2021-01-11 13:32:57 +0000, 770, 258024
2021-01-11 13:32:58 +0000, 778, 258802
2021-01-11 13:32:58 +0000, 852, 259654
2021-01-11 13:32:59 +0000, 1032, 260686
2021-01-11 13:33:00 +0000, 1049, 261735
2021-01-11 13:33:01 +0000, 1040, 262775
2021-01-11 13:33:02 +0000, 1032, 263807
2021-01-11 13:33:03 +0000, 1008, 264815
2021-01-11 13:33:04 +0000, 918, 265733
2021-01-11 13:33:05 +0000, 811, 266544
2021-01-11 13:33:06 +0000, 762, 267306
2021-01-11 13:33:07 +0000, 745, 268051
2021-01-11 13:33:07 +0000, 819, 268870
2021-01-11 13:33:08 +0000, 1024, 269894
2021-01-11 13:33:09 +0000, 1073, 270967
2021-01-11 13:33:11 +0000, 1081, 272048
2021-01-11 13:33:12 +0000, 1049, 273097
2021-01-11 13:33:13 +0000, 1016, 274113
2021-01-11 13:33:14 +0000, 983, 275096
2021-01-11 13:33:14 +0000, 901, 275997
2021-01-11 13:33:15 +0000, 811, 276808
2021-01-11 13:33:16 +0000, 745, 277553
2021-01-11 13:33:17 +0000, 745, 278298
2021-01-11 13:33:17 +0000, 762, 279060
2021-01-11 13:33:18 +0000, 909, 279969
2021-01-11 13:33:19 +0000, 1016, 280985
2021-01-11 13:33:20 +0000, 1073, 282058
2021-01-11 13:33:21 +0000, 1057, 283115
2021-01-11 13:33:22 +0000, 1016, 284131
2021-01-11 13:33:23 +0000, 983, 285114
2021-01-11 13:33:24 +0000, 918, 286032
2021-01-11 13:33:25 +0000, 836, 286868
2021-01-11 13:33:26 +0000, 770, 287638
2021-01-11 13:33:26 +0000, 729, 288367
2021-01-11 13:33:27 +0000, 786, 289153
2021-01-11 13:33:28 +0000, 983, 290136
2021-01-11 13:33:29 +0000, 1073, 291209
2021-01-11 13:33:30 +0000, 1090, 292299
2021-01-11 13:33:31 +0000, 1065, 293364
2021-01-11 13:33:32 +0000, 1024, 294388
2021-01-11 13:33:33 +0000, 991, 295379
2021-01-11 13:33:34 +0000, 942, 296321
2021-01-11 13:33:35 +0000, 877, 297198
2021-01-11 13:33:36 +0000, 786, 297984
2021-01-11 13:33:37 +0000, 754, 298738
2021-01-11 13:33:37 +0000, 754, 299492
2021-01-11 13:33:38 +0000, 827, 300319
2021-01-11 13:33:39 +0000, 967, 301286
2021-01-11 13:33:40 +0000, 1016, 302302
2021-01-11 13:33:41 +0000, 1024, 303326
2021-01-11 13:33:42 +0000, 1008, 304334
2021-01-11 13:33:43 +0000, 983, 305317
2021-01-11 13:33:44 +0000, 975, 306292
2021-01-11 13:33:45 +0000, 926, 307218
2021-01-11 13:33:46 +0000, 877, 308095
2021-01-11 13:33:46 +0000, 811, 308906
2021-01-11 13:33:47 +0000, 770, 309676
2021-01-11 13:33:48 +0000, 795, 310471
2021-01-11 13:33:49 +0000, 852, 311323
2021-01-11 13:33:50 +0000, 1008, 312331
2021-01-11 13:33:51 +0000, 1049, 313380
2021-01-11 13:33:52 +0000, 1081, 314461
2021-01-11 13:33:53 +0000, 1024, 315485
2021-01-11 13:33:54 +0000, 999, 316484
2021-01-11 13:33:55 +0000, 918, 317402
2021-01-11 13:33:55 +0000, 754, 318156
2021-01-11 13:33:56 +0000, 721, 318877
2021-01-11 13:33:57 +0000, 745, 319622
2021-01-11 13:33:58 +0000, 754, 320376
2021-01-11 13:33:59 +0000, 836, 321212
2021-01-11 13:34:00 +0000, 1032, 322244
2021-01-11 13:34:01 +0000, 1090, 323334
2021-01-11 13:34:02 +0000, 1106, 324440
2021-01-11 13:34:03 +0000, 1098, 325538
2021-01-11 13:34:04 +0000, 1073, 326611
2021-01-11 13:34:05 +0000, 1032, 327643
2021-01-11 13:34:06 +0000, 975, 328618
2021-01-11 13:34:07 +0000, 885, 329503
2021-01-11 13:34:07 +0000, 868, 330371
2021-01-11 13:34:08 +0000, 950, 331321
2021-01-11 13:34:10 +0000, 1098, 332419
2021-01-11 13:34:11 +0000, 1180, 333599
2021-01-11 13:34:12 +0000, 1180, 334779
2021-01-11 13:34:13 +0000, 1147, 335926
2021-01-11 13:34:14 +0000, 1122, 337048
2021-01-11 13:34:15 +0000, 1081, 338129
2021-01-11 13:34:16 +0000, 1024, 339153
2021-01-11 13:34:17 +0000, 950, 340103
2021-01-11 13:34:18 +0000, 934, 341037
2021-01-11 13:34:19 +0000, 991, 342028
2021-01-11 13:34:20 +0000, 1147, 343175
2021-01-11 13:34:21 +0000, 1221, 344396
2021-01-11 13:34:22 +0000, 1196, 345592
2021-01-11 13:34:23 +0000, 1147, 346739
2021-01-11 13:34:25 +0000, 1106, 347845
2021-01-11 13:34:26 +0000, 1016, 348861
2021-01-11 13:34:26 +0000, 934, 349795
2021-01-11 13:34:27 +0000, 852, 350647
2021-01-11 13:34:28 +0000, 852, 351499
2021-01-11 13:34:29 +0000, 999, 352498
2021-01-11 13:34:30 +0000, 1229, 353727
2021-01-11 13:34:32 +0000, 1237, 354964
2021-01-11 13:34:33 +0000, 1188, 356152
2021-01-11 13:34:34 +0000, 1139, 357291
2021-01-11 13:34:35 +0000, 1098, 358389
2021-01-11 13:34:36 +0000, 983, 359372
2021-01-11 13:34:37 +0000, 893, 360265
2021-01-11 13:34:37 +0000, 819, 361084
2021-01-11 13:34:38 +0000, 852, 361936
2021-01-11 13:34:39 +0000, 1073, 363009
2021-01-11 13:34:41 +0000, 1155, 364164
2021-01-11 13:34:42 +0000, 1180, 365344
2021-01-11 13:34:43 +0000, 1139, 366483
2021-01-11 13:34:44 +0000, 1098, 367581
2021-01-11 13:34:45 +0000, 1040, 368621
2021-01-11 13:34:46 +0000, 958, 369579
2021-01-11 13:34:47 +0000, 877, 370456
2021-01-11 13:34:47 +0000, 811, 371267
2021-01-11 13:34:48 +0000, 803, 372070
2021-01-11 13:34:49 +0000, 950, 373020
2021-01-11 13:34:50 +0000, 1155, 374175
2021-01-11 13:34:51 +0000, 1204, 375379
2021-01-11 13:34:53 +0000, 1180, 376559
2021-01-11 13:34:54 +0000, 1139, 377698
2021-01-11 13:34:55 +0000, 1106, 378804
2021-01-11 13:34:56 +0000, 1032, 379836
2021-01-11 13:34:57 +0000, 975, 380811
2021-01-11 13:34:58 +0000, 885, 381696
2021-01-11 13:34:58 +0000, 836, 382532
2021-01-11 13:34:59 +0000, 860, 383392
2021-01-11 13:35:00 +0000, 999, 384391
2021-01-11 13:35:01 +0000, 1106, 385497
2021-01-11 13:35:02 +0000, 1114, 386611
2021-01-11 13:35:04 +0000, 1114, 387725
2021-01-11 13:35:05 +0000, 1098, 388823
2021-01-11 13:35:06 +0000, 1081, 389904
2021-01-11 13:35:07 +0000, 1016, 390920
2021-01-11 13:35:08 +0000, 958, 391878
2021-01-11 13:35:08 +0000, 909, 392787
2021-01-11 13:35:09 +0000, 942, 393729
2021-01-11 13:35:10 +0000, 1073, 394802
2021-01-11 13:35:12 +0000, 1171, 395973
2021-01-11 13:35:13 +0000, 1163, 397136
2021-01-11 13:35:14 +0000, 1114, 398250
2021-01-11 13:35:15 +0000, 1081, 399331
2021-01-11 13:35:16 +0000, 1032, 400363
2021-01-11 13:35:17 +0000, 983, 401346
2021-01-11 13:35:18 +0000, 934, 402280
2021-01-11 13:35:19 +0000, 918, 403198
2021-01-11 13:35:20 +0000, 1024, 404222
2021-01-11 13:35:21 +0000, 1155, 405377
2021-01-11 13:35:22 +0000, 1171, 406548
2021-01-11 13:35:23 +0000, 1155, 407703
2021-01-11 13:35:24 +0000, 1130, 408833
2021-01-11 13:35:25 +0000, 1106, 409939
2021-01-11 13:35:26 +0000, 1024, 410963
2021-01-11 13:35:27 +0000, 967, 411930
2021-01-11 13:35:28 +0000, 901, 412831
2021-01-11 13:35:29 +0000, 877, 413708
2021-01-11 13:35:30 +0000, 934, 414642
2021-01-11 13:35:31 +0000, 1081, 415723
2021-01-11 13:35:32 +0000, 1139, 416862
2021-01-11 13:35:33 +0000, 1171, 418033
2021-01-11 13:35:34 +0000, 1139, 419172
2021-01-11 13:35:35 +0000, 1122, 420294
2021-01-11 13:35:36 +0000, 1040, 421334
2021-01-11 13:35:37 +0000, 975, 422309
2021-01-11 13:35:38 +0000, 893, 423202
2021-01-11 13:35:39 +0000, 860, 424062
2021-01-11 13:35:40 +0000, 909, 424971
2021-01-11 13:35:41 +0000, 1032, 426003
2021-01-11 13:35:42 +0000, 1098, 427101
2021-01-11 13:35:43 +0000, 1098, 428199
2021-01-11 13:35:44 +0000, 1090, 429289
2021-01-11 13:35:45 +0000, 1090, 430379
2021-01-11 13:35:46 +0000, 1049, 431428
2021-01-11 13:35:47 +0000, 999, 432427
2021-01-11 13:35:48 +0000, 950, 433377
2021-01-11 13:35:49 +0000, 893, 434270
2021-01-11 13:35:50 +0000, 885, 435155
2021-01-11 13:35:51 +0000, 991, 436146
2021-01-11 13:35:52 +0000, 1139, 437285
2021-01-11 13:35:53 +0000, 1180, 438465
2021-01-11 13:35:54 +0000, 1139, 439604
2021-01-11 13:35:55 +0000, 1090, 440694
2021-01-11 13:35:56 +0000, 1024, 441718
2021-01-11 13:35:57 +0000, 918, 442636
2021-01-11 13:35:58 +0000, 860, 443496
2021-01-11 13:36:02 +0000, 786, 444282
2021-01-11 13:36:03 +0000, 967, 445249
2021-01-11 13:36:04 +0000, 1057, 446306
2021-01-11 13:36:05 +0000, 1032, 447338
2021-01-11 13:36:06 +0000, 1016, 448354
2021-01-11 13:36:07 +0000, 975, 449329
2021-01-11 13:36:07 +0000, 885, 450214
2021-01-11 13:36:08 +0000, 819, 451033
2021-01-11 13:36:09 +0000, 795, 451828
2021-01-11 13:36:10 +0000, 811, 452639
2021-01-11 13:36:11 +0000, 909, 453548
2021-01-11 13:36:12 +0000, 1073, 454621
2021-01-11 13:36:13 +0000, 1122, 455743
2021-01-11 13:36:14 +0000, 1114, 456857
2021-01-11 13:36:15 +0000, 1081, 457938
2021-01-11 13:36:16 +0000, 1032, 458970
2021-01-11 13:36:17 +0000, 967, 459937
2021-01-11 13:36:18 +0000, 893, 460830
2021-01-11 13:36:19 +0000, 836, 461666
2021-01-11 13:36:19 +0000, 811, 462477
2021-01-11 13:36:20 +0000, 868, 463345
2021-01-11 13:36:21 +0000, 1065, 464410
2021-01-11 13:36:23 +0000, 1147, 465557
2021-01-11 13:36:24 +0000, 1122, 466679
2021-01-11 13:36:25 +0000, 1106, 467785
2021-01-11 13:36:26 +0000, 1065, 468850
2021-01-11 13:36:27 +0000, 1024, 469874
2021-01-11 13:36:28 +0000, 934, 470808
2021-01-11 13:36:28 +0000, 844, 471652
2021-01-11 13:36:29 +0000, 803, 472455
2021-01-11 13:36:30 +0000, 827, 473282
2021-01-11 13:36:31 +0000, 967, 474249
2021-01-11 13:36:32 +0000, 1130, 475379
2021-01-11 13:36:33 +0000, 1155, 476534
2021-01-11 13:36:34 +0000, 1114, 477648
2021-01-11 13:36:35 +0000, 1106, 478754
2021-01-11 13:36:36 +0000, 1065, 479819
2021-01-11 13:36:37 +0000, 975, 480794
2021-01-11 13:36:38 +0000, 901, 481695
2021-01-11 13:36:39 +0000, 836, 482531
2021-01-11 13:36:40 +0000, 795, 483326
2021-01-11 13:36:41 +0000, 836, 484162
2021-01-11 13:36:42 +0000, 1008, 485170
2021-01-11 13:36:43 +0000, 1130, 486300
2021-01-11 13:36:44 +0000, 1139, 487439
2021-01-11 13:36:45 +0000, 1114, 488553
2021-01-11 13:36:46 +0000, 1090, 489643
2021-01-11 13:36:47 +0000, 1049, 490692
2021-01-11 13:36:48 +0000, 991, 491683
2021-01-11 13:36:49 +0000, 926, 492609
2021-01-11 13:36:50 +0000, 860, 493469
2021-01-11 13:36:51 +0000, 852, 494321
2021-01-11 13:36:52 +0000, 1016, 495337
2021-01-11 13:36:53 +0000, 1122, 496459
2021-01-11 13:36:54 +0000, 1147, 497606
2021-01-11 13:36:55 +0000, 1122, 498728
2021-01-11 13:36:56 +0000, 1090, 499818
2021-01-11 13:36:57 +0000, 1057, 500875
2021-01-11 13:36:58 +0000, 983, 501858
2021-01-11 13:36:59 +0000, 942, 502800
2021-01-11 13:37:00 +0000, 926, 503726
2021-01-11 13:37:01 +0000, 934, 504660
2021-01-11 13:37:02 +0000, 1065, 505725
2021-01-11 13:37:03 +0000, 1090, 506815
2021-01-11 13:37:04 +0000, 1032, 507847
2021-01-11 13:37:05 +0000, 950, 508797
2021-01-11 13:37:06 +0000, 975, 509772
2021-01-11 13:37:07 +0000, 1057, 510829
2021-01-11 13:37:08 +0000, 1040, 511869
2021-01-11 13:37:09 +0000, 1081, 512950
2021-01-11 13:37:10 +0000, 1114, 514064
2021-01-11 13:37:11 +0000, 1130, 515194
2021-01-11 13:37:12 +0000, 1122, 516316
2021-01-11 13:37:13 +0000, 1098, 517414
2021-01-11 13:37:14 +0000, 1081, 518495
2021-01-11 13:37:15 +0000, 1114, 519609
2021-01-11 13:37:16 +0000, 1130, 520739
2021-01-11 13:37:18 +0000, 1147, 521886
2021-01-11 13:37:19 +0000, 1139, 523025
2021-01-11 13:37:20 +0000, 1147, 524172
2021-01-11 13:37:21 +0000, 1171, 525343
2021-01-11 13:37:22 +0000, 1188, 526531
2021-01-11 13:37:23 +0000, 1171, 527702
2021-01-11 13:37:24 +0000, 1139, 528841
2021-01-11 13:37:25 +0000, 1163, 530004
2021-01-11 13:37:27 +0000, 1180, 531184
2021-01-11 13:37:28 +0000, 1155, 532339
2021-01-11 13:37:29 +0000, 1139, 533478
2021-01-11 13:37:30 +0000, 1147, 534625
2021-01-11 13:37:31 +0000, 1196, 535821
2021-01-11 13:37:32 +0000, 1212, 537033
2021-01-11 13:37:34 +0000, 1204, 538237
2021-01-11 13:37:35 +0000, 1163, 539400
2021-01-11 13:37:36 +0000, 1122, 540522
2021-01-11 13:37:37 +0000, 1155, 541677
2021-01-11 13:37:38 +0000, 1196, 542873
2021-01-11 13:37:39 +0000, 1180, 544053
2021-01-11 13:37:40 +0000, 1155, 545208
2021-01-11 13:37:41 +0000, 1147, 546355
2021-01-11 13:37:43 +0000, 1163, 547518
2021-01-11 13:37:44 +0000, 1180, 548698
2021-01-11 13:37:45 +0000, 1171, 549869
2021-01-11 13:37:46 +0000, 1122, 550991
2021-01-11 13:37:47 +0000, 1130, 552121
2021-01-11 13:37:48 +0000, 1163, 553284
2021-01-11 13:37:49 +0000, 1204, 554488
2021-01-11 13:37:51 +0000, 1180, 555668
2021-01-11 13:37:52 +0000, 1204, 556872
2021-01-11 13:37:53 +0000, 1180, 558052
2021-01-11 13:37:54 +0000, 1155, 559207
2021-01-11 13:37:55 +0000, 1114, 560321
2021-01-11 13:37:56 +0000, 1081, 561402
2021-01-11 13:37:57 +0000, 1106, 562508
2021-01-11 13:37:58 +0000, 1106, 563614
2021-01-11 13:37:59 +0000, 1081, 564695
2021-01-11 13:38:00 +0000, 1073, 565768
2021-01-11 13:38:01 +0000, 1098, 566866
2021-01-11 13:38:03 +0000, 1139, 568005
2021-01-11 13:38:04 +0000, 1139, 569144
2021-01-11 13:38:05 +0000, 1090, 570234
2021-01-11 13:38:06 +0000, 1073, 571307
2021-01-11 13:38:07 +0000, 1114, 572421
2021-01-11 13:38:08 +0000, 1139, 573560
2021-01-11 13:38:09 +0000, 1098, 574658
2021-01-11 13:38:10 +0000, 1073, 575731
2021-01-11 13:38:11 +0000, 1114, 576845
2021-01-11 13:38:12 +0000, 1130, 577975
2021-01-11 13:38:13 +0000, 1114, 579089
2021-01-11 13:38:14 +0000, 1090, 580179
2021-01-11 13:38:16 +0000, 1114, 581293
2021-01-11 13:38:17 +0000, 1155, 582448
2021-01-11 13:38:18 +0000, 1122, 583570
2021-01-11 13:38:19 +0000, 1065, 584635
2021-01-11 13:38:20 +0000, 1147, 585782
2021-01-11 13:38:21 +0000, 1155, 586937
2021-01-11 13:38:22 +0000, 1130, 588067
2021-01-11 13:38:23 +0000, 1122, 589189
2021-01-11 13:38:24 +0000, 1171, 590360
2021-01-11 13:38:26 +0000, 1147, 591507
2021-01-11 13:38:27 +0000, 1106, 592613
