date, rr, since start
2021-01-11 06:34:29 +0000, 1142, 358298
2021-01-11 06:34:30 +0000, 1096, 359394
2021-01-11 06:34:31 +0000, 1052, 360446
2021-01-11 06:34:32 +0000, 963, 361409
2021-01-11 06:34:33 +0000, 878, 362287
2021-01-11 06:34:34 +0000, 815, 363102
2021-01-11 06:34:35 +0000, 801, 363903
2021-01-11 06:34:36 +0000, 938, 364841
2021-01-11 06:34:37 +0000, 1149, 365990
2021-01-11 06:34:38 +0000, 1209, 367199
2021-01-11 06:34:39 +0000, 1181, 368380
2021-01-11 06:34:40 +0000, 1143, 369523
2021-01-11 06:34:41 +0000, 1117, 370640
2021-01-11 06:34:42 +0000, 1039, 371679
2021-01-11 06:34:43 +0000, 982, 372661
2021-01-11 06:34:44 +0000, 882, 373543
2021-01-11 06:34:45 +0000, 835, 374378
2021-01-11 06:34:46 +0000, 851, 375229
2021-01-11 06:34:47 +0000, 1002, 376231
2021-01-11 06:34:48 +0000, 1097, 377328
2021-01-11 06:34:49 +0000, 1124, 378452
2021-01-11 06:34:50 +0000, 1112, 379564
2021-01-11 06:34:51 +0000, 1106, 380670
2021-01-11 06:34:52 +0000, 1081, 381751
2021-01-11 06:34:53 +0000, 1020, 382771
2021-01-11 06:34:54 +0000, 956, 383727
2021-01-11 06:34:55 +0000, 910, 384637
2021-01-11 06:34:56 +0000, 923, 385560
2021-01-11 06:34:57 +0000, 1080, 386640
2021-01-11 06:34:58 +0000, 1167, 387807
2021-01-11 06:34:59 +0000, 1165, 388972
2021-01-11 06:35:00 +0000, 1115, 390087
2021-01-11 06:35:01 +0000, 1094, 391181
2021-01-11 06:35:02 +0000, 1032, 392213
2021-01-11 06:35:03 +0000, 985, 393198
2021-01-11 06:35:04 +0000, 930, 394128
2021-01-11 06:35:05 +0000, 915, 395043
2021-01-11 06:35:06 +0000, 1014, 396057
2021-01-11 06:35:07 +0000, 1171, 397228
2021-01-11 06:35:08 +0000, 1167, 398395
2021-01-11 06:35:10 +0000, 1163, 399558
2021-01-11 06:35:11 +0000, 1125, 400683
2021-01-11 06:35:12 +0000, 1108, 401791
2021-01-11 06:35:13 +0000, 1031, 402822
2021-01-11 06:35:14 +0000, 967, 403789
2021-01-11 06:35:15 +0000, 902, 404691
2021-01-11 06:35:15 +0000, 871, 405562
2021-01-11 06:35:16 +0000, 933, 406495
2021-01-11 06:35:17 +0000, 1079, 407574
2021-01-11 06:35:19 +0000, 1148, 408722
2021-01-11 06:35:20 +0000, 1166, 409888
2021-01-11 06:35:21 +0000, 1146, 411034
2021-01-11 06:35:22 +0000, 1124, 412158
2021-01-11 06:35:23 +0000, 1041, 413199
2021-01-11 06:35:24 +0000, 981, 414180
2021-01-11 06:35:25 +0000, 900, 415080
2021-01-11 06:35:26 +0000, 855, 415935
2021-01-11 06:35:26 +0000, 903, 416838
2021-01-11 06:35:27 +0000, 1041, 417879
2021-01-11 06:35:29 +0000, 1092, 418971
2021-01-11 06:35:30 +0000, 1094, 420065
2021-01-11 06:35:31 +0000, 1093, 421158
2021-01-11 06:35:32 +0000, 1088, 422246
2021-01-11 06:35:33 +0000, 1060, 423306
2021-01-11 06:35:34 +0000, 1000, 424306
2021-01-11 06:35:35 +0000, 944, 425250
2021-01-11 06:35:36 +0000, 891, 426141
2021-01-11 06:35:36 +0000, 876, 427017
2021-01-11 06:35:37 +0000, 990, 428007
2021-01-11 06:35:38 +0000, 1142, 429149
2021-01-11 06:35:40 +0000, 1172, 430321
2021-01-11 06:35:41 +0000, 1145, 431466
2021-01-11 06:35:42 +0000, 1098, 432564
2021-01-11 06:35:43 +0000, 1038, 433602
2021-01-11 06:35:44 +0000, 954, 434556
2021-01-11 06:35:45 +0000, 847, 435403
2021-01-11 06:35:45 +0000, 783, 436186
2021-01-11 06:35:46 +0000, 773, 436959
2021-01-11 06:35:47 +0000, 772, 437731
2021-01-11 06:35:48 +0000, 754, 438485
2021-01-11 06:35:48 +0000, 781, 439266
2021-01-11 06:35:49 +0000, 969, 440235
2021-01-11 06:35:50 +0000, 1034, 441269
2021-01-11 06:35:51 +0000, 1036, 442305
2021-01-11 06:35:52 +0000, 1021, 443326
2021-01-11 06:35:53 +0000, 969, 444295
2021-01-11 06:35:54 +0000, 891, 445186
2021-01-11 06:35:55 +0000, 820, 446006
2021-01-11 06:35:56 +0000, 793, 446799
2021-01-11 06:35:56 +0000, 809, 447608
2021-01-11 06:35:57 +0000, 899, 448507
2021-01-11 06:35:58 +0000, 1082, 449589
2021-01-11 06:36:00 +0000, 1121, 450710
2021-01-11 06:36:01 +0000, 1111, 451821
2021-01-11 06:36:02 +0000, 1084, 452905
2021-01-11 06:36:03 +0000, 1035, 453940
2021-01-11 06:36:04 +0000, 974, 454914
2021-01-11 06:36:04 +0000, 896, 455810
2021-01-11 06:36:05 +0000, 830, 456640
2021-01-11 06:36:06 +0000, 814, 457454
2021-01-11 06:36:07 +0000, 861, 458315
2021-01-11 06:36:08 +0000, 1065, 459380
2021-01-11 06:36:09 +0000, 1146, 460526
2021-01-11 06:36:10 +0000, 1124, 461650
2021-01-11 06:36:11 +0000, 1105, 462755
2021-01-11 06:36:12 +0000, 1077, 463832
